"","baseMean","log2FoldChange","lfcSE","padj","Phylum","Class","Order","Family","Genus","Species","Bd_inhibition","change"
"6b94959874b693c3304e68c57cefd287",6.92105579084592,-6.23158141682813,1.39695980161684,3.91910192261761e-05,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthyaceae","metagenome",NA,"Decrease"
"f3568df8761f514321bcc3925853154c",9.66382831537901,-6.71329434862536,1.51991403672621,4.62142045090826e-05,"Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15","metagenome",NA,"Decrease"
"1379b7cf244192d09cdb187aa15fb29e",13.3215351579537,-7.17608781794949,1.6486857969532,5.97892293039552e-05,"Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_Cytophagales",NA,"Decrease"
"3e7dce7915fe7e057405094158109afe",38.9775928889785,-8.72474040682686,2.08692683239075,0.000126832916146118,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_Methylobacter",NA,"Decrease"
"5b4d690fee5d5fbaa8443fc4aaff3ea1",25.2761321388163,-8.09998256711247,1.94182206287472,0.00012978240268045,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","",NA,"Decrease"
"20090f7dd0d441228cb490f8d85c1b3e",8.74939346539419,-6.57031358287433,1.60743480005133,0.000183636089587757,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","uncultured","metagenome",NA,"Decrease"
"c5e3ad11caa2b7421fffb16db6594663",19.4590955076292,-6.70022010443362,1.64835267095886,0.000198927504217906,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","uncultured_bacterium",NA,"Decrease"
"13b6fe10adac49ecc9b14fe3058e7cc4",36.6311221157646,-4.77796189851797,1.21166702323578,0.000321477242699361,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","",NA,"Decrease"
"48ee01c49764dda6f73995bb6fe0c983",14574.6696031989,-4.49258815318537,1.14164710550808,0.000327084481243144,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"43fddf1528d4a98928fd8c3a8ac23bfd",15.9031820899612,-7.43216039780879,1.90434783548565,0.000368178419454945,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",NA,"Decrease"
"eba80591a75566e2d2f87d63bc0dd9ea",7.09837900821636,-6.26861189463173,1.61476249058894,0.000394565562035563,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_bacterium",NA,"Decrease"
"b6b5b457c3a6c6c05d8ed587ba2f666b",13.9817389761662,-7.24631081599967,1.89197732858665,0.000480498364639714,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","",NA,"Decrease"
"04e1000d370d0e9de8c0341e672e47a6",5.92814699617302,-6.00828055311593,1.5796149899322,0.00052647734159745,"Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_Cytophagales",NA,"Decrease"
"0ed80f7cced4630923403ec8d35ded10",12.5931156927629,-7.09502672757284,1.88871384105727,0.000617120981311554,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"2d9a9d6012e671d8135cb2df734d9edd",8.04100343436906,-6.4482187221358,1.72701932807054,0.000665883462799206,"Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_bacterium",NA,"Decrease"
"3f456a18968cea5c5e549e281f0f5808",5.10437396542851,-5.79284892682725,1.57244109337673,0.000787254963694632,"Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","uncultured_Candidatus",NA,"Decrease"
"e79773cfce3b139a15d7c4df8e1f4d77",5.80569169559258,-5.97793407180689,1.6369962768814,0.000880357109648472,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","metagenome",NA,"Decrease"
"2ec78830c7c380323eac8cac44a259ee",7.67762415542566,-6.38205099623784,1.77670820333741,0.0010707535210235,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Niveispirillum","uncultured_bacterium","ns","Decrease"
"f960a197844583bb25c6dbe6a57cdd68",9.74554940497521,-6.72530349298977,1.87312587293679,0.0010707535210235,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","",NA,"Decrease"
"b4289ab0a9a00034c1fbce477b2c4ded",10.3260213745013,-6.80876234145453,1.89459118642058,0.0010707535210235,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",NA,"Decrease"
"66accec8134e24e6636a480b11d318c7",15.1972898308634,-7.36596494560412,2.06118900391742,0.00112653270567691,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","",NA,"Decrease"
"f9e864a4b56320d9a9d165537511a13a",6.57103479902529,-6.15627774808649,1.73333596716463,0.00120871807699996,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylobacter","",NA,"Decrease"
"b9ea7eb3b2303644436e94e87da35ca1",6.39339146238228,-6.1174655239752,1.74493407254771,0.00141868989815754,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_delta",NA,"Decrease"
"2c4d9915fd969700a4e0a719672be94b",8.31322334893855,-6.49596484318697,1.86171796059045,0.0014904970417021,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",NA,"Decrease"
"94b1c1dbbf734ec3aedb7e058dfc7215",9.26757873997827,-6.65277069073319,1.91676874461997,0.00157628415730077,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family","uncultured_bacterium",NA,"Decrease"
"e268ce5265b37c8da22c5bb5051dc0f3",7.64770508998478,-6.37599528720501,1.87497217493648,0.00201728221830359,"Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium","metagenome",NA,"Decrease"
"76b0b886eeedda9a58e123362f15c2f8",4.97686956295593,-5.75604261299656,1.70928966816485,0.00222004309777744,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured_bacterium",NA,"Decrease"
"f69dde5cc9f1b740db660161969211e8",9.81458860845154,-6.73555227946969,2.01304197627696,0.0023428301113617,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",NA,"Decrease"
"1b41f15408c9065eddd877a379aedba6",7.17023572635606,-5.55775212380022,1.67346231325239,0.0025315835250875,"Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","",NA,"Decrease"
"de9ecb6e0b12682e550a5a26d10a1c34",6.04692339025064,-6.03757943787187,1.83936969483014,0.00283920179184796,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","uncultured_bacterium",NA,"Decrease"
"89d9cbcde3a0b5391b825fa27f84f792",9.17747644797159,-6.63910414893821,2.02633938337929,0.00286741291382205,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","uncultured_bacterium","ns","Decrease"
"e7bb9262d4a46496167a210fc459688d",8.70750324051143,-6.56259348532611,2.01085450789907,0.0029666264004425,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","",NA,"Decrease"
"5ff5005adbaa3ecc627a58387dc5563f",7.95684902313922,-6.43277385932567,2.00487747979286,0.00348001319893574,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","","","ns","Decrease"
"649f2efd13df2dff8125deb6f1a44f58",61.1037560249167,-2.28206574665811,0.715060420515964,0.00365342167385891,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","",NA,"Decrease"
"953d6d0a551de62b58c96dbef8759bbd",7.6140351272163,-6.36954164457975,1.99949305717468,0.00368846852492025,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Aurantimicrobium","uncultured_bacterium","inhibitory","Decrease"
"fb9358e4192b4e3fb1a6210327ee6ff2",7.13306613583043,-6.27605282850068,1.97810160113535,0.00381459403391734,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","","",NA,"Decrease"
"5b0ea816844ee100d8129cde55883d46",7.13882174941632,-6.27677432018259,2.00684638250588,0.00435937953134797,"Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429","Pseudanabaena_sp.",NA,"Decrease"
"1f85d33299c89bb7964615900b06554d",15.2592200934964,-7.37197334643805,2.36083346196417,0.00438985040371372,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","",NA,"Decrease"
"48a7af65c55adc4dd66178efefb01ed9",5.23049039277442,-5.82838525473942,1.87349655217153,0.00447542426675601,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured_bacterium",NA,"Decrease"
"db4294bfcb5f00637e7512b043062fdb",9.71124190513132,-6.72036165692829,2.16008285117732,0.00447542426675601,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","uncultured_bacterium",NA,"Decrease"
"95a5385dda1116c50077f2dce56f4361",4.88431614879258,-5.73056746484397,1.84676401221905,0.00455166069123773,"Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","FukuN18_freshwater_group","uncultured_bacterium",NA,"Decrease"
"004f336d6af788480435ba80dc2c18bb",3.63981801789786,-5.30405484640763,1.71127313624799,0.0045614455518893,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",NA,"Decrease"
"8feef3ba03b14622d6d78fa37be76f0f",4.7452647567056,-5.68894301050277,1.84397763670437,0.00471834301624337,"Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","metagenome",NA,"Decrease"
"f5dceaa232a9d10abfab64ad8fc14b0a",6.25526557341921,-6.08620609761394,1.97368663670025,0.00471834301624337,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",NA,"Decrease"
"6c97e8ef8111a95d1a19517807aeef52",4.46049145396187,-5.59947561286034,1.8186675789637,0.0047491217382262,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasediminibacterium","uncultured_bacterium",NA,"Decrease"
"3240a00960cd3e954d947a7e6ae8fc2b",9.32813605426398,-6.66103534066317,2.17456637163071,0.00490375735443702,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"e8abc5fdf63f7f2d6894b9ab55dd9894",8.88540229769375,-6.59200227990279,2.15361216086885,0.00490375735443702,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","uncultured_bacterium",NA,"Decrease"
"a120ace2823a953a1a8cc10dd9d805e8",4.43619926393144,-5.59027120855214,1.82516914797492,0.00490375735443702,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","uncultured_soil",NA,"Decrease"
"14fc1e2a267ee092a01bcc1c01f7e14f",13.6126385125333,-7.20732096578347,2.35973690191609,0.0049672039631635,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","uncultured_bacterium",NA,"Decrease"
"9ac3bb1d7dedb08a012692a6f536b5af",7.29445679631157,-5.23487904041099,1.72033251030174,0.00511143969472692,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_faeni",NA,"Decrease"
"d101599ee1ddf18f6cfde88752489fcd",8.80751438107337,-6.57943143624095,2.17968119515899,0.00549199747290957,"Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","",NA,"Decrease"
"47116dc234b0e98fbe1544617899eff5",7.78198256528032,-6.40024632194788,2.15500937796707,0.00627071414671356,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",NA,"Decrease"
"bd217e3552c0912e166951d39a120601",7.55194598676054,-6.35789000528783,2.14815675834321,0.00642664056594722,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","","","inhibitory","Decrease"
"4d35a8efeceec13562626986ad4e24e8",3.73971456858616,-5.3456768827952,1.80948376493312,0.00648464834449989,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA,"Decrease"
"539f5c14927121941cc514524cd22f13",7.6696024347261,-6.37963712317243,2.16304965641971,0.00653171087153708,"Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_Sphingobacteriales",NA,"Decrease"
"1bf28b748e78c1e80fc6df716c119bf6",10.8952331469739,-6.88555820545855,2.35582650589562,0.00699677885102371,"Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured_bacterium",NA,"Decrease"
"6f6bb9e2b23f369bab1ed630ed396161",7.01501436673091,-6.25087519190059,2.14788866093194,0.00722298648314447,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis","uncultured_bacterium","ns","Decrease"
"3f0f3ba33994ecab1ee1ef3b757cb4bc",4.92803167638932,-5.74228701652859,1.98659038859525,0.00762843518950994,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Polymorphobacter","uncultured_bacterium",NA,"Decrease"
"cc60312357314937af544b9333c06feb",6.89078542075049,-6.22373594563355,2.15812562013854,0.00772782608926668,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","","ns","Decrease"
"12a3ce18fe1e21f71614db31daa6b0cd",4.60719744626851,-5.64589579392681,1.96786288381638,0.00803331731377192,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella","uncultured_bacterium",NA,"Decrease"
"3dc183a794c6b5579f0abb3b3bbfe7b5",6.31612581442894,-6.10059094866801,2.13170913586452,0.00815228991896235,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseococcus","uncultured_bacterium","ns","Decrease"
"41ed57b340770fd925d1a9676354e936",9.8413350422993,-6.73937442677493,2.36636327181643,0.008380299112576,"Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","Lacibacterium_aquatile",NA,"Decrease"
"1d562621cb6afea81f5efa4b06c1ae73",5.85413003560309,-5.98990828530476,2.14897713424197,0.00995738784454705,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","metagenome",NA,"Decrease"
"5941ea92d0518fc7f36d1994a75ca252",8.19876982947247,-6.47574816305323,2.32518954907409,0.00995738784454705,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","MM1","uncultured_bacterium",NA,"Decrease"
"8f1f0c16b5ae8d0f4a9f295ceefeb311",5.65487504265749,-5.93899985765275,2.14802059384531,0.0105129802606466,"Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured","uncultured_prokaryote",NA,"Decrease"
"f81f54ad9b7682fb4cd781a072df07ac",3.65653738065574,-5.31249358430878,1.96329959231495,0.012479895229344,"Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","uncultured_bacterium",NA,"Decrease"
"f8c551563838394ff8a2328f12ff75a7",4.64628382630586,-5.65558964591021,2.12384580781871,0.0137682444079458,"Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",NA,"Decrease"
"1b89949a3c3ac8ca4371667ee203afcf",4.6715647551292,-5.66323745299695,2.12862037064097,0.0137682444079458,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured","",NA,"Decrease"
"414b5bdf71617bb28c726528ca1596e6",4.68360075046737,-5.66703787172574,2.13548701135922,0.0139452211019083,"Proteobacteria","Gammaproteobacteria","Burkholderiales","","","",NA,"Decrease"
"e2ae1969d1621d676236bc3fa5c8eee8",4.20538381435384,-5.51458815413739,2.10065904618135,0.0150618413998431,"Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured_Anaeromyxobacter",NA,"Decrease"
"649f026cd615015b1c0f8e760d309122",6.00394436329789,-6.02650368812868,2.31711342859823,0.0160555711452253,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas","uncultured_gamma","ns","Decrease"
"f82d882a81dfaa511f8f229c1e5b7617",5.66407502627901,-5.94233923401132,2.29551251384684,0.0165163828178656,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","","",NA,"Decrease"
"edb114398ced5bf958f4f404493a6642",4.14216225489915,-5.49187629894823,2.1257565258283,0.0166477547622755,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter","uncultured_Haliscomenobacter",NA,"Decrease"
"b155c06157435eef22c27f77f0b050ca",3.95753181601472,-5.4252815330631,2.10227940188595,0.0166664550259708,"Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","","","inhibitory","Decrease"
"ca6c2b3b469c08212142e8821c65882a",4.02197410862097,-5.44939061936766,2.117357404589,0.0168880505946842,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","uncultured_Massilia","ns","Decrease"
"616835c0c4d23c64cefc817206ef1a2b",20.8089019072499,-4.18256928551734,1.62685089990397,0.0169028191241523,"Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","","","inhibitory","Decrease"
"8735f92a7f18db944bc862777fbd3222",305.75130873735,-3.09654772817781,1.21077885120458,0.0174508735198208,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
"a738568b261166a672bdd2c51055fff7",5.36697627182402,-5.86510445060516,2.30096435352307,0.0177599224479206,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","",NA,"Decrease"
"f9431bfa2ecf5582f3368530f500f360",5.15536465962988,-5.80748226027479,2.28809527406123,0.0181953823121555,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","",NA,"Decrease"
"1b3ee3a204eddfce4ad82fc6807228bb",3.65136360496565,-5.30758000673652,2.10861427843375,0.0190594324635555,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA,"Decrease"
"ad9e0017fee8f1eaaf3c142b2c9fa459",4.94434587714164,-5.74706087195327,2.28704538399077,0.0191602407632399,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","",NA,"Decrease"
"5b282619827d0edc7115134e4dc8dbf5",4.84319941509013,-5.71724307526233,2.28178068058137,0.0194291594581987,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","GKS98_freshwater_group","",NA,"Decrease"
"f4e02c02661427f81eddf2980e87d458",3.6218869259315,-5.295272695769,2.12575132175721,0.0199701244061741,"Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","",NA,"Decrease"
"3accf19dc4cfadc96257705f766f44dc",4.7463610936242,-5.68774446340483,2.30371102649236,0.0209822901628794,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10","metagenome",NA,"Decrease"
"00d4306620fb956f4cb8ea6616da13a3",38.3229644428123,-2.55950949900346,1.04215520191609,0.0216156984233937,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","",NA,"Decrease"
"79029fa983ec4eda60117a273a52cfc0",13.1215652883721,-4.23348603822514,1.73682397839358,0.0226085228103937,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","","ns","Decrease"
"3a357e0927ab148fb5b694d20cb7498a",6.30284385286765,-6.09646518566347,2.51066821955337,0.0230475384567992,"Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","uncultured_Defluviicoccus",NA,"Decrease"
"1f334210dfebd2da79172b6e128d234f",5.9682812586172,-6.01811421639031,2.48778183102701,0.0233404760401513,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","","",NA,"Decrease"
"d75f55d79ddfd5fbd4f8fb2edec3674c",4.00084604520517,-5.44159468269752,2.26766988176486,0.0244638068531173,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",NA,"Decrease"
